filename,HBcount,HBless1SD,HBless1.1SD,HBless1.5SD,dehydronCount,totalAtomsInPDB,totalAtomsInHBDD,totalUniqueAtomsInDDD,totalUniqueAtomsInHBDD
1UEB_A.pdb,95,15.07175,12.92,6.365,3,2837,18141,391,2796
1U6T_A.pdb,76,12.0574,10.336,5.092,13,1889,13952,1792,1841
2BLF_B.pdb,41,6.50465,5.576,2.747,4,1210,7412,562,998
2FEX_B.pdb,103,16.34095,14.008,6.901,10,2678,20005,1334,2629
1XR0_A.pdb,2,0.3173,0.272,0.134,1,495,265,106,265
1SNA_A.pdb,9,1.42785,1.224,0.603,3,287,1206,321,274
2B8I_A.pdb,60,9.519,8.16,4.02,3,1206,11350,419,1203
2FYG_A.pdb,57,9.04305,7.752,3.819,8,1859,10297,1126,1733
1TFU_A.pdb,97,15.38905,13.192,6.499,4,2404,18370,560,2326
1XHK_B.pdb,102,16.1823,13.872,6.834,6,2854,21314,857,2734
1T2Y_A.pdb,7,1.11055,0.952,0.469,7,338,1108,1108,298
1WWI_A.pdb,106,16.8169,14.416,7.102,4,2372,21244,578,2335
1VOR_P.pdb,23,3.64895,3.128,1.541,7,1706,3680,1016,1295
1OHP_A.pdb,79,12.53335,10.744,5.293,1,1878,15050,122,1853
1UHG_B.pdb,239,37.91735,32.504,16.013,25,5915,47451,3404,5819
2AYD_A.pdb,30,4.7595,4.08,2.01,3,1218,5701,402,1053
1UXY_A.pdb,201,31.88865,27.336,13.467,17,5256,39865,2343,5209
