filename,HBcount,HBless1SD,HBless1.1SD,HBless1.5SD,dehydronCount,totalAtomsInPDB,totalAtomsInHBDD,totalUniqueAtomsInDDD,totalUniqueAtomsInHBDD
1SNA_A.pdb,9,1.42785,1.224,0.603,2,287,1329,198,278
2B8I_A.pdb,60,9.519,8.16,4.02,3,1206,12985,459,1206
2FYG_A.pdb,57,9.04305,7.752,3.819,3,1859,11725,449,1767
1TFU_A.pdb,97,15.38905,13.192,6.499,2,2404,21051,314,2339
1XHK_B.pdb,102,16.1823,13.872,6.834,4,2854,24645,571,2771
1T2Y_A.pdb,7,1.11055,0.952,0.469,7,338,1245,1245,307
1WWI_A.pdb,106,16.8169,14.416,7.102,0,2372,24433,0,2350
1VOR_P.pdb,23,3.64895,3.128,1.541,3,1706,4170,414,1355
1OHP_A.pdb,79,12.53335,10.744,5.293,0,1878,17147,0,1868
1UHG_B.pdb,239,37.91735,32.504,16.013,12,5915,54897,1680,5849
2AYD_A.pdb,30,4.7595,4.08,2.01,2,1218,6469,298,1083
1UXY_A.pdb,201,31.88865,27.336,13.467,7,5256,46011,995,5224
