filename,HBcount,HBless1SD,HBless1.1SD,HBless1.5SD,dehydronCount,totalAtomsInPDB,totalAtomsInHBDD,totalUniqueAtomsInDDD,totalUniqueAtomsInHBDD
2POR_A.pdb,122,19.3553,16.592,8.174,101,4289,12876,10422,3639
2QUD_A.pdb,19,3.01435,2.584,1.273,17,1950,1933,1663,711
2J8G_A.pdb,75,11.89875,10.2,5.025,41,5312,8229,4101,3250
1GCI_A.pdb,50,7.9325,6.8,3.35,48,4804,7161,6854,3278
2P3J_A.pdb,56,8.8844,7.616,3.752,30,2482,6364,3234,1837
1JI9_A.pdb,6,0.9519,0.816,0.402,6,646,637,637,329
2IPZ_A.pdb,1,0.15865,0.136,0.067,1,586,74,74,74
2VH3_B.pdb,14,2.2211,1.904,0.938,9,1694,1434,842,879
1OA2_A.pdb,91,14.43715,12.376,6.097,62,3179,10181,6527,2799
1JEK_A.pdb,4,0.6346,0.544,0.268,4,610,409,409,343
1KR7_A.pdb,11,1.74515,1.496,0.737,10,1596,1035,925,650
1NYT_A.pdb,37,5.87005,5.032,2.479,27,4121,3935,2728,2282
3BCJ_A.pdb,12,1.9038,1.632,0.804,11,5058,1220,1093,811
1HZE_A.pdb,33,5.23545,4.488,2.211,23,1914,4798,3138,1371
1HZM_A.pdb,25,3.96625,3.4,1.675,21,3184,3408,2780,1720
2PY0_A.pdb,35,5.55275,4.76,2.345,34,1728,3819,3690,1257
1BHE_A.pdb,36,5.7114,4.896,2.412,33,5659,3847,3492,2194
3G5W_A.pdb,98,15.5477,13.328,6.566,65,4986,10999,7024,3925
8TFV_A.pdb,3149,499.58885,428.264,210.983,1087,8673,935801,169682,8014
1O82_A.pdb,10,1.5865,1.36,0.67,8,1056,993,761,590
3CX5_A.pdb,106,16.8169,14.416,7.102,76,6656,11793,8088,5015
3CX5_H.pdb,14,2.2211,1.904,0.938,10,1507,1251,838,649
2Z57_A.pdb,58,9.2017,7.888,3.886,45,4548,6498,4847,3343
1JG7_A.pdb,39,6.18735,5.304,2.613,23,5767,4307,2398,2847
3C82_A.pdb,35,5.55275,4.76,2.345,25,2622,3780,2582,1863
3DHI_E.pdb,25,3.96625,3.4,1.675,13,1621,2727,1289,1025
4ENG_A.pdb,44,6.9806,5.984,2.948,39,3025,4726,4145,2273
1NTV_A.pdb,54,8.5671,7.344,3.618,33,2426,6125,3526,1699
2VP7_B.pdb,4,0.6346,0.544,0.268,4,493,350,350,214
2QC1_B.pdb,31,4.91815,4.216,2.077,23,3429,3449,2536,1564
1KX2_A.pdb,6,0.9519,0.816,0.402,5,1544,783,618,446
3BI3_A.pdb,67,10.62955,9.112,4.489,42,3106,7607,4566,2224
1MTY_B.pdb,53,8.40845,7.208,3.551,29,6176,5929,2949,3524
1MRO_A.pdb,84,13.3266,11.424,5.628,60,8210,9228,6256,4897
1FLT_W.pdb,20,3.173,2.72,1.34,17,1550,2028,1711,959
1C8U_A.pdb,97,15.38905,13.192,6.499,61,4450,10886,6462,3234
2V6K_A.pdb,33,5.23545,4.488,2.211,22,3337,3538,2171,1993
1BZ4_A.pdb,13,2.06245,1.768,0.871,11,2361,1393,1166,944
1CSH_A.pdb,69,10.94685,9.384,4.623,53,6749,7435,5490,4429
1IT2_A.pdb,17,2.69705,2.312,1.139,12,2411,1848,1273,1404
1CEM_A.pdb,60,9.519,8.16,4.02,45,5497,6792,4942,3540
1NVM_B.pdb,64,10.1536,8.704,4.288,47,4638,6943,4860,2889
1CNZ_A.pdb,71,11.26415,9.656,4.757,59,5531,7890,6388,4009
3F5V_A.pdb,54,8.5671,7.344,3.618,30,3397,6016,3052,2337
2PMU_B.pdb,26,4.1249,3.536,1.742,20,1692,2748,2064,1129
1CTJ_A.pdb,18,2.8557,2.448,1.206,15,1270,1772,1442,872
2P8V_A.pdb,30,4.7595,4.08,2.01,15,1846,3247,1544,1222
1J71_A.pdb,98,15.5477,13.328,6.566,70,4953,11030,7592,3739
3CRT_A.pdb,46,7.2979,6.256,3.082,21,3511,5161,2127,2569
3BIE_A.pdb,72,11.4228,9.792,4.824,44,3128,8080,4738,2403
3F17_A.pdb,19,3.01435,2.584,1.273,14,2396,1979,1396,1055
1HQ0_A.pdb,87,13.80255,11.832,5.829,55,4577,9888,6070,3311
2PND_A.pdb,36,5.7114,4.896,2.412,22,1943,3947,2243,1329
1B9P_A.pdb,4,0.6346,0.544,0.268,4,803,490,490,342
1GAI_A.pdb,70,11.1055,9.52,4.69,56,7062,7481,5747,4357
2IGI_A.pdb,29,4.60085,3.944,1.943,10,2881,3356,1021,1810
2J46_B.pdb,42,6.6633,5.712,2.814,36,6218,5481,4547,3066
1C3W_A.pdb,38,6.0287,5.168,2.546,24,3498,4231,2506,2432
1G8Q_A.pdb,14,2.2211,1.904,0.938,14,1362,1396,1396,787
2J43_A.pdb,58,9.2017,7.888,3.886,31,3425,6456,3202,2330
1FSJ_B.pdb,37,5.87005,5.032,2.479,32,2120,3814,3265,1719
1KLQ_A.pdb,61,9.67765,8.296,4.087,34,4189,8900,4685,2908
3DDC_A.pdb,27,4.28355,3.672,1.809,22,2625,2847,2245,1499
3C4P_B.pdb,63,9.99495,8.568,4.221,43,2405,6927,4502,1912
1JIW_P.pdb,70,11.1055,9.52,4.69,53,6764,7503,5508,3628
2VB1_A.pdb,28,4.4422,3.808,1.876,23,2541,3795,3024,1765
3FI5_A.pdb,28,4.4422,3.808,1.876,15,2642,3085,1545,1616
1AFB_1.pdb,28,4.4422,3.808,1.876,21,2356,3055,2228,1299
2POS_A.pdb,18,2.8557,2.448,1.206,14,1441,1820,1410,987
1LLN_A.pdb,45,7.13925,6.12,3.015,32,3798,4904,3290,2298
3F6Q_B.pdb,3,0.47595,0.408,0.201,2,1102,335,214,228
1MKN_A.pdb,9,1.42785,1.224,0.603,9,1181,1084,1084,519
1HH5_A.pdb,14,2.2211,1.904,0.938,14,997,1327,1327,628
3BN6_A.pdb,57,9.04305,7.752,3.819,30,2492,6613,3270,1965
1GOF_A.pdb,207,32.84055,28.152,13.869,130,9424,24012,14439,7669
3PRN_A.pdb,126,19.9899,17.136,8.442,96,4161,13561,10107,3360
2Z7F_E.pdb,77,12.21605,10.472,5.159,48,3283,8697,5126,2506
1N2A_A.pdb,35,5.55275,4.76,2.345,22,3231,3852,2198,2053
2SFA_A.pdb,73,11.58145,9.928,4.891,49,2600,8234,5199,2297
2ZEX_A.pdb,44,6.9806,5.984,2.948,19,2213,5096,2033,1688
2Z0J_A.pdb,39,6.18735,5.304,2.613,27,3524,4288,2777,2229
1JL6_A.pdb,16,2.5384,2.176,1.072,15,2094,1703,1566,1023
2Z56_B.pdb,19,3.01435,2.584,1.273,12,1035,2027,1222,711
1ETF_B.pdb,5,0.79325,0.68,0.335,5,583,660,660,365
1JLN_A.pdb,66,10.4709,8.976,4.422,47,4716,7177,4854,3236
3E4G_A.pdb,30,4.7595,4.08,2.01,18,2869,3349,1857,1584
1JRM_A.pdb,39,6.18735,5.304,2.613,26,2268,5934,3552,1801
1ET1_A.pdb,1,0.15865,0.136,0.067,1,578,102,102,102
1ATZ_B.pdb,25,3.96625,3.4,1.675,20,2837,2761,2139,1716
1JDR_A.pdb,48,7.6152,6.528,3.216,36,4805,5188,3713,3053
2QXA_C.pdb,59,9.36035,8.024,3.953,38,3015,6639,4079,2140
2IWB_A.pdb,79,12.53335,10.744,5.293,37,4015,9453,4009,3102
1KVD_A.pdb,9,1.42785,1.224,0.603,9,881,930,930,405
1GUD_A.pdb,29,4.60085,3.944,1.943,24,4317,3113,2498,1687
1LOI_A.pdb,47975,7611.23375,6524.6,3214.325,6,3814,40007878,699,3618
1C9O_A.pdb,20,3.173,2.72,1.34,11,1019,2200,1084,747
2J7Q_A.pdb,55,8.72575,7.48,3.685,35,3438,5997,3523,2030
1HFW_B.pdb,41,6.50465,5.576,2.747,35,4736,4228,3534,2567
2ZS0_D.pdb,14,2.2211,1.904,0.938,13,2015,1442,1329,965
2R1U_A.pdb,36,5.7114,4.896,2.412,32,2804,3890,3420,2008
3GO5_A.pdb,82,13.0093,11.152,5.494,50,4443,9274,5392,3130
2PQC_A.pdb,124,19.6726,16.864,8.308,100,6577,13826,10818,5006
2OD4_A.pdb,28,4.4422,3.808,1.876,19,1553,3006,1938,1031
3BEO_A.pdb,15,2.37975,2.04,1.005,12,5912,1640,1240,1265
1A88_A.pdb,40,6.346,5.44,2.68,33,4090,4288,3488,2565
3B7E_A.pdb,115,18.24475,15.64,7.705,71,5744,13209,7938,4252
3CX5_B.pdb,73,11.58145,9.928,4.891,48,5506,8259,5231,3511
3G8D_B.pdb,98,15.5477,13.328,6.566,64,6850,11087,6844,4620
2JFR_A.pdb,45,7.13925,6.12,3.015,34,3361,5016,3650,1952
2VUZ_A.pdb,40,6.346,5.44,2.68,24,1861,4204,2287,1446
2J9I_A.pdb,66,10.4709,8.976,4.422,59,5504,5955,5194,2899
1CZ4_A.pdb,41,6.50465,5.576,2.747,30,4006,6249,4503,2646
2VDZ_A.pdb,134,21.2591,18.224,8.978,87,7257,15054,9183,5781
1B69_A.pdb,12,1.9038,1.632,0.804,8,1555,1600,1060,730
3C4O_B.pdb,61,9.67765,8.296,4.087,33,2422,6811,3351,1916
2Q0L_A.pdb,58,9.2017,7.888,3.886,46,4688,6046,4631,2843
3C7Z_A.pdb,35,5.55275,4.76,2.345,26,2608,3757,2685,1950
2O1R_A.pdb,8,1.2692,1.088,0.536,8,1201,810,810,432
1GWY_A.pdb,49,7.77385,6.664,3.283,20,2694,5719,2228,1909
3F0U_X.pdb,31,4.91815,4.216,2.077,24,2529,3363,2459,1545
2Q6U_A.pdb,74,11.7401,10.064,4.958,49,5791,8101,5045,3733
3B3T_A.pdb,45,7.13925,6.12,3.015,34,4283,5064,3671,2694
3CAG_A.pdb,24,3.8076,3.264,1.608,21,1132,2520,2141,839
2ZPO_A.pdb,33,5.23545,4.488,2.211,31,1781,3500,3277,1305
1JU8_A.pdb,8,1.2692,1.088,0.536,8,680,973,973,428
1BU7_A.pdb,83,13.16795,11.288,5.561,61,7304,8753,6136,4559
1F53_A.pdb,35,5.55275,4.76,2.345,18,1688,5380,2577,1312
2SIC_I.pdb,35,5.55275,4.76,2.345,30,1500,3660,3074,1085
4UBP_C.pdb,119,18.87935,16.184,7.973,82,8581,13851,9132,6171
1G5A_A.pdb,135,21.41775,18.36,9.045,91,9862,14892,9555,6696
2P6H_A.pdb,49,7.77385,6.664,3.283,33,2097,5283,3369,1745
1N7S_D.pdb,4,0.6346,0.544,0.268,4,1020,348,348,225
1G12_A.pdb,24,3.8076,3.264,1.608,18,2407,2501,1787,1357
3CAG_B.pdb,25,3.96625,3.4,1.675,19,1146,2626,1878,913
1J0H_A.pdb,141,22.36965,19.176,9.447,70,9512,15907,7291,6540
1C75_A.pdb,17,2.69705,2.312,1.139,16,1275,2123,1982,935
1G29_1.pdb,115,18.24475,15.64,7.705,63,5955,13081,6763,4475
1CQ0_A.pdb,12,1.9038,1.632,0.804,12,554,1513,1513,438
1LUA_A.pdb,36,5.7114,4.896,2.412,31,4167,3654,3101,2261
1KAF_A.pdb,33,5.23545,4.488,2.211,19,1763,3776,2054,1140
1JI1_A.pdb,157,24.90805,21.352,10.519,99,9675,17837,10744,6888
1A92_A.pdb,7,1.11055,0.952,0.469,7,875,637,637,491
3B7I_A.pdb,46,7.2979,6.256,3.082,33,4280,5182,3545,2732
1K1Z_A.pdb,9,1.42785,1.224,0.603,7,1618,1306,1000,565
1IOW_A.pdb,66,10.4709,8.976,4.422,46,4622,6944,4559,3227
1JAY_A.pdb,26,4.1249,3.536,1.742,25,3248,2775,2657,1716
1E7L_A.pdb,23,3.64895,3.128,1.541,18,2534,2245,1672,1330
1DYT_A.pdb,35,5.55275,4.76,2.345,29,2159,3822,3096,1435
2ZKD_A.pdb,40,6.346,5.44,2.68,24,3223,4635,2625,2048
2ZDH_A.pdb,76,12.0574,10.336,5.092,45,4919,8581,4756,3181
2QDX_A.pdb,57,9.04305,7.752,3.819,38,4112,6339,4031,2695
2R3T_A.pdb,27,4.28355,3.672,1.809,17,1560,2852,1614,894
1LWD_A.pdb,86,13.6439,11.696,5.762,63,6537,9153,6418,4467
1K50_A.pdb,16,2.5384,2.176,1.072,12,947,1626,1168,618
1C0P_A.pdb,81,12.85065,11.016,5.427,62,5545,8811,6513,3417
1NKP_B.pdb,13,2.06245,1.768,0.871,12,1361,1284,1173,835
3CDR_A.pdb,33,5.23545,4.488,2.211,23,2606,3520,2322,1936
2PVQ_A.pdb,38,6.0287,5.168,2.546,28,3072,3984,2764,2087
1D7P_M.pdb,54,8.5671,7.344,3.618,33,2519,6390,3699,1829
1J8Q_A.pdb,25,3.96625,3.4,1.675,21,2130,2618,2108,1309
1NEY_A.pdb,28,4.4422,3.808,1.876,26,4939,3677,3392,2440
3SIL_A.pdb,143,22.68695,19.448,9.581,71,5787,16645,7792,4565
3FOJ_A.pdb,11,1.74515,1.496,0.737,11,1440,1063,1063,668
2V0U_A.pdb,42,6.6633,5.712,2.814,28,2360,4544,2883,1704
2NRG_A.pdb,17,2.69705,2.312,1.139,14,1712,2231,1801,1182
1DY5_A.pdb,33,5.23545,4.488,2.211,31,2379,4479,4169,1616
1LNI_A.pdb,24,3.8076,3.264,1.608,14,1439,2728,1444,1046
1LJU_A.pdb,16,2.5384,2.176,1.072,13,2034,1631,1263,1059
1BSM_A.pdb,35,5.55275,4.76,2.345,19,3119,3922,2017,1850
3DDT_A.pdb,0,0.0,0.0,0.0,0,711,0,0,0
3EWO_A.pdb,2,0.3173,0.272,0.134,0,2701,242,0,121
1BSL_B.pdb,54,8.5671,7.344,3.618,44,4986,5589,4412,3284
1M45_B.pdb,1,0.15865,0.136,0.067,1,428,71,71,71
3DER_A.pdb,77,12.21605,10.472,5.159,60,5405,8421,6356,3705
1BUD_A.pdb,32,5.0768,4.352,2.144,28,3002,3427,2938,1802
2RA3_A.pdb,71,11.26415,9.656,4.757,41,3319,8107,4463,2586
3C81_A.pdb,35,5.55275,4.76,2.345,24,2616,3772,2458,1874
3CCD_A.pdb,19,3.01435,2.584,1.273,17,1285,1996,1751,896
2VA4_A.pdb,75,11.89875,10.2,5.025,58,2925,7789,5863,2316
3G5P_A.pdb,50,7.9325,6.8,3.35,38,2898,5383,4012,2133
1HLQ_A.pdb,17,2.69705,2.312,1.139,16,1101,1829,1704,700
1AKO_A.pdb,76,12.0574,10.336,5.092,46,4303,8488,4893,3273
1JEK_B.pdb,1,0.15865,0.136,0.067,1,559,85,85,85
1J0P_A.pdb,3,0.47595,0.408,0.201,3,1588,291,291,291
7AHL_B.pdb,132,20.9418,17.952,8.844,87,4811,14280,8741,4006
1B2P_A.pdb,34,5.3941,4.624,2.278,13,1837,3923,1424,1348
2QBT_A.pdb,60,9.519,8.16,4.02,41,6024,6677,4393,3486
1O8V_A.pdb,62,9.8363,8.432,4.154,47,2121,6814,4973,1750
1MTY_D.pdb,87,13.80255,11.832,5.829,58,8486,9832,6293,5277
2R9P_A.pdb,73,11.58145,9.928,4.891,43,3348,8297,4645,2641
2RL3_B.pdb,67,10.62955,9.112,4.489,36,3887,7685,3765,2781
1BF6_B.pdb,44,6.9806,5.984,2.948,36,4534,4866,3870,2852
3EZM_A.pdb,35,5.55275,4.76,2.345,35,1510,3213,3213,1150
1FR3_A.pdb,28,4.4422,3.808,1.876,26,1050,2820,2584,805
1EJD_A.pdb,106,16.8169,14.416,7.102,82,6340,11724,8804,4455
2Z51_A.pdb,36,5.7114,4.896,2.412,29,2387,3659,2840,1370
1NYC_A.pdb,10,1.5865,1.36,0.67,3,1806,1192,319,462
351C_A.pdb,13,2.06245,1.768,0.871,12,1215,1257,1147,856
1H2E_A.pdb,40,6.346,5.44,2.68,37,3278,4232,3855,2144
1GXG_A.pdb,18,2.8557,2.448,1.206,13,1722,2411,1582,1350
1AUO_A.pdb,32,5.0768,4.352,2.144,21,3334,3473,2152,1983
1DXG_A.pdb,9,1.42785,1.224,0.603,5,517,901,455,305
2PVB_A.pdb,22,3.4903,2.992,1.474,15,1585,2341,1494,1210
1AZP_A.pdb,26,4.1249,3.536,1.742,20,1158,2631,1956,888
3C61_A.pdb,27,4.28355,3.672,1.809,22,4735,3060,2468,1426
1IIJ_A.pdb,187,29.66755,25.432,12.529,27,4080,53920,3655,2893
1BBY_A.pdb,14,2.2211,1.904,0.938,10,1573,1896,1316,1101
1JK3_A.pdb,20,3.173,2.72,1.34,15,2399,2117,1509,1106
2OQA_A.pdb,49,7.77385,6.664,3.283,34,3684,5446,3592,2576
3D0P_A.pdb,25,3.96625,3.4,1.675,15,2164,2691,1557,1316
1KDL_A.pdb,7,1.11055,0.952,0.469,5,504,975,666,293
3FJ7_A.pdb,49,7.77385,6.664,3.283,26,3628,5521,2738,2520
3DAA_A.pdb,67,10.62955,9.112,4.489,46,4463,7520,4976,2891
3CJJ_A.pdb,74,11.7401,10.064,4.958,55,3389,8142,5816,2392
2RA7_A.pdb,10,1.5865,1.36,0.67,10,2040,1045,1045,787
1KX5_A.pdb,12,1.9038,1.632,0.804,12,2223,1179,1179,752
1M4L_A.pdb,50,7.9325,6.8,3.35,34,4774,5564,3573,2966
2R1H_A.pdb,17,2.69705,2.312,1.139,10,2259,1848,1029,1176
2VCG_D.pdb,52,8.2498,7.072,3.484,43,5532,5748,4627,3598
1E8R_A.pdb,49581,7866.02565,6743.016,3321.927,15,4568,34764050,2365,4316
2NTT_B.pdb,57,9.04305,7.752,3.819,32,3481,6297,3378,2488
2QHL_C.pdb,39,6.18735,5.304,2.613,23,1780,4311,2381,1392
1NF9_A.pdb,32,5.0768,4.352,2.144,25,3237,3401,2546,1962
2VEK_B.pdb,25,3.96625,3.4,1.675,20,3632,2666,2050,1811
1DIX_A.pdb,47,7.45655,6.392,3.149,25,3082,5287,2587,2193
1AW7_A.pdb,46,7.2979,6.256,3.082,37,3090,4914,3895,2158
1D2V_A.pdb,13,2.06245,1.768,0.871,12,1635,1127,1022,798
3EFI_A.pdb,65,10.31225,8.84,4.355,34,4017,7531,3598,2915
1B63_A.pdb,21,3.33165,2.856,1.407,17,5237,2224,1749,1259
1ABA_A.pdb,17,2.69705,2.312,1.139,10,1393,1817,975,838
2INC_B.pdb,37,5.87005,5.032,2.479,30,5169,3905,3078,2718
2ODG_C.pdb,13,2.06245,1.768,0.871,12,1051,1620,1456,811
1LPL_A.pdb,30,4.7595,4.08,2.01,17,1435,3283,1748,1041
1HD2_A.pdb,45,7.13925,6.12,3.015,32,2412,5079,3410,1906
1BI6_H.pdb,5,0.79325,0.68,0.335,4,800,638,505,382
1C44_A.pdb,28,4.4422,3.808,1.876,20,1887,3079,2065,1150
2Z1Y_B.pdb,71,11.26415,9.656,4.757,51,6203,7853,5388,3947
1M4I_A.pdb,55,8.72575,7.48,3.685,38,2777,6011,3966,2104
2OMU_B.pdb,0,0.0,0.0,0.0,0,1619,0,0,0
1FGY_A.pdb,32,5.0768,4.352,2.144,13,2063,3700,1358,1404
2QY1_A.pdb,40,6.346,5.44,2.68,36,4879,4491,4010,2623
1FLT_X.pdb,25,3.96625,3.4,1.675,16,1544,2679,1601,939
1M2K_A.pdb,42,6.6633,5.712,2.814,35,3909,4474,3623,2384
1BG4_A.pdb,39,6.18735,5.304,2.613,30,4545,4169,3078,2592
1GUR_A.pdb,92,14.5958,12.512,6.164,88,7301,10779,10340,3187
1NPS_A.pdb,32,5.0768,4.352,2.144,19,1320,3592,1958,1165
1A3H_A.pdb,40,6.346,5.44,2.68,35,4559,4317,3681,2726
2J6C_A.pdb,17,2.69705,2.312,1.139,10,1777,1830,960,827
2OR7_B.pdb,35,5.55275,4.76,2.345,24,1742,3881,2523,1276
1JXK_A.pdb,93,14.75445,12.648,6.231,63,7599,10335,6659,5359
1EWI_A.pdb,27,4.28355,3.672,1.809,20,2405,3709,2572,1657
8RUC_I.pdb,26,4.1249,3.536,1.742,14,2020,2805,1417,1022
2IXT_B.pdb,51,8.09115,6.936,3.417,43,4374,5775,4786,2875
3CB7_A.pdb,28,4.4422,3.808,1.876,16,1945,3158,1671,1473
1N13_B.pdb,26,4.1249,3.536,1.742,18,1732,2783,1834,980
1CYQ_A.pdb,42,6.6633,5.712,2.814,36,2425,4306,3640,1821
3GA3_A.pdb,43,6.82195,5.848,2.881,26,2169,4796,2722,1568
3GMX_A.pdb,59,9.36035,8.024,3.953,31,2378,6702,3315,2012
3CT5_A.pdb,24,3.8076,3.264,1.608,13,2546,2772,1419,1326
2QCU_B.pdb,117,18.56205,15.912,7.839,73,7953,12997,7713,5692
1JHD_A.pdb,58,9.2017,7.888,3.886,44,6073,6297,4561,3298
2OYA_A.pdb,25,3.96625,3.4,1.675,24,1491,2473,2367,1077
1ESJ_A.pdb,0,0.0,0.0,0.0,0,4167,0,0,0
3EO6_A.pdb,48,7.6152,6.528,3.216,38,1493,5108,3876,1274
1KO3_A.pdb,58,9.2017,7.888,3.886,40,3403,6579,4376,2327
2RH3_A.pdb,19,3.01435,2.584,1.273,15,1898,1898,1443,1017
3C7Y_A.pdb,37,5.87005,5.032,2.479,28,2604,3982,2899,2049
1FE4_A.pdb,19,3.01435,2.584,1.273,15,1043,1935,1449,589
1ETA_1.pdb,39,6.18735,5.304,2.613,29,1912,4052,2888,1361
1E29_A.pdb,18,2.8557,2.448,1.206,11,2087,1991,1150,1185
2IK0_B.pdb,67,10.62955,9.112,4.489,43,4519,7638,4653,3092
1F8D_A.pdb,109,17.29285,14.824,7.303,77,5956,12637,8730,4385
2PMK_A.pdb,55,8.72575,7.48,3.685,42,3865,6090,4497,2548
1BYI_A.pdb,28,4.4422,3.808,1.876,26,3379,2789,2528,1682
1F5J_A.pdb,86,13.6439,11.696,5.762,52,3056,9648,5413,2692
1DLW_A.pdb,22,3.4903,2.992,1.474,18,1663,2219,1721,1108
5NUL_A.pdb,19,3.01435,2.584,1.273,16,2125,1892,1522,1140
3CQL_A.pdb,37,5.87005,5.032,2.479,28,3661,4014,2943,2354
1KTN_A.pdb,35,5.55275,4.76,2.345,29,3806,3770,3005,2281
1A2Z_A.pdb,32,5.0768,4.352,2.144,23,3539,3473,2390,1964
2JOD_B.pdb,1,0.15865,0.136,0.067,1,796,109,109,109
2VO4_A.pdb,38,6.0287,5.168,2.546,20,3636,4233,2012,2347
2Z57_B.pdb,17,2.69705,2.312,1.139,10,1039,1790,993,687
1J8R_A.pdb,62,9.8363,8.432,4.154,33,3083,6795,3399,2143
3B3W_A.pdb,47,7.45655,6.392,3.149,35,4280,5210,3706,2694
3C4E_A.pdb,66,10.4709,8.976,4.422,49,4384,7243,5232,2950
2IXL_C.pdb,58,9.2017,7.888,3.886,34,3126,6334,3547,2185
1AMM_A.pdb,68,10.7882,9.248,4.556,30,2839,7937,3129,2306
2NPL_X.pdb,35,5.55275,4.76,2.345,32,1899,4395,3951,1535
1HP9_A.pdb,5,0.79325,0.68,0.335,5,431,549,549,328
1B71_A.pdb,44,6.9806,5.984,2.948,31,2979,5041,3421,2330
3BLP_X.pdb,89,14.11985,12.104,5.963,60,7627,9784,6238,5015
1IRL_A.pdb,22,3.4903,2.992,1.474,20,2903,2926,2570,1644
1EB6_A.pdb,17,2.69705,2.312,1.139,16,2562,1797,1669,1219
2ZBO_A.pdb,18,2.8557,2.448,1.206,17,1235,1799,1685,883
2QSK_A.pdb,24,3.8076,3.264,1.608,24,1267,2448,2448,1028
1KAB_A.pdb,39,6.18735,5.304,2.613,25,2204,4281,2551,1636
6RLX_A.pdb,0,0.0,0.0,0.0,0,361,0,0,0
1EQ6_A.pdb,61,9.67765,8.296,4.087,38,2947,6859,4003,1945
1HBN_B.pdb,98,15.5477,13.328,6.566,79,6597,10912,8556,4759
3VUB_A.pdb,20,3.173,2.72,1.34,14,1645,2231,1456,1020
2V8I_A.pdb,112,17.7688,15.232,7.504,74,8499,12445,7871,5907
2J3P_A.pdb,53,8.40845,7.208,3.551,33,2104,5903,3474,1762
1C1Y_B.pdb,22,3.4903,2.992,1.474,15,1244,2368,1531,990
3DQY_A.pdb,38,6.0287,5.168,2.546,28,1605,4202,2990,1220
2RJV_A.pdb,12,1.9038,1.632,0.804,9,1079,1189,843,790
3DHM_A.pdb,19,3.01435,2.584,1.273,8,1638,2048,830,624
2PBK_A.pdb,53,8.40845,7.208,3.551,36,3531,5730,3725,2548
1NBC_A.pdb,57,9.04305,7.752,3.819,28,2355,6362,2930,1854
1HJS_A.pdb,52,8.2498,7.072,3.484,41,5095,5765,4333,3030
3EZA_A.pdb,41,6.50465,5.576,2.747,35,5142,5364,4499,3000
1EMZ_A.pdb,2,0.3173,0.272,0.134,2,396,244,244,171
1M40_A.pdb,57,9.04305,7.752,3.819,33,5119,8405,4480,3581
2JHX_A.pdb,55,8.72575,7.48,3.685,33,2219,6065,3508,1761
1GKP_A.pdb,94,14.9131,12.784,6.298,60,7054,10642,6554,4791
3BXU_A.pdb,13,2.06245,1.768,0.871,13,1058,1173,1173,690
1D4U_A.pdb,17,2.69705,2.312,1.139,9,2420,2326,1130,1298
1HLL_A.pdb,10,1.5865,1.36,0.67,10,699,1293,1293,590
3CHO_A.pdb,147,23.32155,19.992,9.849,107,9698,16525,11671,7226
2NXG_A.pdb,37,5.87005,5.032,2.479,32,4161,3996,3395,2356
1I60_A.pdb,35,5.55275,4.76,2.345,23,4321,3764,2332,2464
1GWM_A.pdb,63,9.99495,8.568,4.221,36,2352,7192,3876,1775
2NLS_A.pdb,10,1.5865,1.36,0.67,8,523,1030,796,352
1DJ0_A.pdb,65,10.31225,8.84,4.355,40,4152,7250,4160,2973
1L4T_A.pdb,0,0.0,0.0,0.0,0,530,0,0,0
3F0I_A.pdb,8,1.2692,1.088,0.536,3,1826,974,337,530
1GK7_A.pdb,0,0.0,0.0,0.0,0,654,0,0,0
3BS1_A.pdb,36,5.7114,4.896,2.412,20,1707,3987,2085,1342
3CX5_G.pdb,22,3.4903,2.992,1.474,16,2050,2271,1581,1284
1KPT_A.pdb,21,3.33165,2.856,1.407,17,1489,2368,1844,1109
1LWB_A.pdb,15,2.37975,2.04,1.005,14,2293,1744,1608,1182
1GVU_A.pdb,94,14.9131,12.784,6.298,61,4648,10436,6443,3567
1NLS_A.pdb,89,14.11985,12.104,5.963,54,3558,10003,5681,2934
1MD6_A.pdb,51,8.09115,6.936,3.417,33,2358,5647,3404,1802
2O4V_A.pdb,197,31.25405,26.792,13.199,131,6231,21660,13874,5112
7AAT_A.pdb,74,11.7401,10.064,4.958,56,6306,8097,5990,4406
1NQ6_A.pdb,42,6.6633,5.712,2.814,34,4471,4310,3357,2708
1GQ8_A.pdb,37,5.87005,5.032,2.479,29,4775,3932,2998,2564
1GBS_A.pdb,35,5.55275,4.76,2.345,24,2855,3793,2479,1876
2JGO_A.pdb,3,0.47595,0.408,0.201,3,467,246,246,192
1C8C_A.pdb,22,3.4903,2.992,1.474,18,1106,2309,1828,820
3CDV_A.pdb,34,5.3941,4.624,2.278,23,2611,3657,2335,1780
2R2N_A.pdb,74,11.7401,10.064,4.958,52,6677,8132,5449,4215
1IAB_A.pdb,34,5.3941,4.624,2.278,21,3060,3799,2305,2187
3C8Q_A.pdb,35,5.55275,4.76,2.345,24,2606,3736,2422,1973
1CTO_A.pdb,15,2.37975,2.04,1.005,5,2277,2159,620,1083
1A4M_A.pdb,51,8.09115,6.936,3.417,36,5538,5819,3965,3432
1F08_A.pdb,27,4.28355,3.672,1.809,14,2392,3008,1445,1234
2NSP_A.pdb,42,6.6633,5.712,2.814,36,5128,4374,3670,2579
1BSG_A.pdb,70,11.1055,9.52,4.69,52,4003,7773,5501,2977
1HSL_A.pdb,46,7.2979,6.256,3.082,27,3682,4999,2750,2487
2QFA_B.pdb,3,0.47595,0.408,0.201,3,1098,278,278,189
